id,name,slug,type,category,area,description,detailedDescription,customHtml,image1,image1Desc,image2,image2Desc,image3,image3Desc,website,phone,address,authorName,publishedDate,modifiedDate,directionsLink,videoLink,document1,document1Name,document2,document2Name,accordionPanel1Title,accordionPanel1Content,accordionPanel2Title,accordionPanel2Content,accordionPanel3Title,accordionPanel3Content,accordionPanel4Title,accordionPanel4Content,amenities,featured,googleMapsUrl
322,Three Ridge Retreat,three-ridge-retreat,Vacation Rentals,stay,Wintergreen Resort,"A 2 bedroom, 2 bathroom dog friendly condo at Wintergreen. Three Ridge Retreat is within walking distance to most amenities at the Resort including the ski slopes, restaurants, the Lodge and many of the trails. *Lodging descriptions are provided by the host and not independently verified. Contact Justin Muchard Staff on Site? No Pet-Friendly? Yes Located in Wintergreen",,,https://ik.imagekit.io/OE/nelson-county/listings/three-ridge-retreat-image1_nWA5bIf41j,"Cozy living room with white armchairs, fireplace, and decorative items on shelves.",https://ik.imagekit.io/OE/nelson-county/listings/three-ridge-retreat-image2_5zTu74E-i,Stacked firewood beside a black fireplace on a gray stone mantel.,,,,,"Wintergreen Resort, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Pet Friendly; Skiing; Resort,FALSE,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
323,Sunset Vista Villa,sunset-vista-villa,Whole House Rentals,stay,Roseland,"Welcome to Sunset Vista Villa, this stunning 2 bedroom, 2 bathroom retreat offers breathtaking views that stretch for miles. Though located on the first floor, the Villa boast elevated second story views giving you the perfect vantage point to take in unforgettable sunsets. Unparalleled views. Despite being a first-floor unit. Sunset Vista Villa offers impressive second story views.

Comfort and space with two bedrooms and two bathrooms the Villa is perfect for families and couples. *Lodging descriptions are provided by the host and not independently verified. Contact Rebecca Precious Staff on Site? No Pet-Friendly? No Located in Wintergreen Resort",,,https://ik.imagekit.io/OE/nelson-county/listings/sunset-vista-villa-image1_1BgIsS1S4,Large house surrounded by bare trees and rocks under clear blue sky.,https://ik.imagekit.io/OE/nelson-county/listings/sunset-vista-villa-image2_sR8bwvtW0X,"Cozy living room with fireplace, couches, TV, art, and warm lighting.",,,,,"Wintergreen Resort, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Resort; Parking; Cabins; Lodging,FALSE,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
324,Arrowwood Lane,arrowwood-lane,Whole House Rentals,stay,Wintergreen Resort,"This is a 4 bedroom/Living Room/Dining/Kitchen house Sleeps 10. 3.5 Baths. 1 Bath has a tub. Internet. Land phone line. Deck with covered hot tub. 2 Fireplaces Central HVAC There are two separate living areas, each with a fire place. *Lodging descriptions are provided by the host and not independently verified. Contact Joe Jernigan Staff on Site?

No Pet-Friendly? Yes Located in Wintergreen",,,https://ik.imagekit.io/OE/nelson-county/listings/arrowwood-lane-image1_danFDpnJe,"A-frame house with stone facade, surrounded by trees, gravel driveway.",https://ik.imagekit.io/OE/nelson-county/listings/arrowwood-lane-image2_CnDTS-x1G,"Wooden kitchen interior with stainless steel appliances, black countertops, and ceiling beams.",,,,,"Wintergreen Resort, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Outdoor Seating; Pet Friendly,FALSE,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
325,Winterhaven,winterhaven,Whole House Rentals,stay,Wintergreen Resort,"This is a 5 Bedroom/4.5 Bath home. It is .5 mile from the Lodge. Close to Lodge. Newer rental with many updates. *Lodging descriptions are provided by the host and not independently verified. Contact Neal Beggan Staff on Site?

No Pet-Friendly? No Located in Wintergreen",,,https://ik.imagekit.io/OE/nelson-county/listings/winterhaven-image1_2nWZeI-Ga,"Wooden house surrounded by autumn trees, lit by bright sunlight.",https://ik.imagekit.io/OE/nelson-county/listings/winterhaven-image2_yuq8VtqX-,"Cozy bedroom with quilted bedspread, wooden furniture, and ceiling fan.",,,,,"Wintergreen Resort, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Scenic Views; Lodging,FALSE,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
326,779 Blue Ridge Drive,779-blue-ridge-drive,Whole House Rentals,stay,Wintergreen Resort,"Beautiful 4 Bedroom/4.5 Bath house. All the bedrooms have king size beds and TV's. Hot tub. Sleeps 13. Seasonal Views.

In the middle of 4 acres. 4 min to skiing. 2 Story fireplace with gas logs. *Lodging descriptions are provided by the host and not independently verified. Contact 779 Blue Ridge Drive Staff on Site? No Pet-Friendly? Yes Located in Wintergreen",,,https://ik.imagekit.io/OE/nelson-county/listings/779-blue-ridge-drive-image1_xIPDm9uIl,Wooden house surrounded by lush green trees and wooden railing.,https://ik.imagekit.io/OE/nelson-county/listings/779-blue-ridge-drive-image2_-yIXfhkXl,"Cozy living room with brown sofas, stone fireplace, large windows, and TV.",,,,,"Wintergreen Resort, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Seasonal Menu; Skiing; Scenic Views; Fuel; Pet Friendly,FALSE,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
327,Belties,belties,Coffee Shops,taste,Nellysford,"Escape the ordinary and enjoy the extraordinary. At Belties, we offer more than just hand-crafted coffee and 18-layer scratch biscuits—we offer an experience.

With our farmhouse cafe, views of the Blue Ridge Mountains, and the peaceful presence of our Belted Galloway cows grazing nearby, every visit is a chance to slow down, savor unforgettable flavors, and enjoy the simple pleasures of country hospitality.",,,https://ik.imagekit.io/OE/nelson-county/listings/belties-image1_KkVKcuyY5,"Red barn with white lettering, surrounded by green grass and blue sky.",https://ik.imagekit.io/OE/nelson-county/listings/belties-image2_XwoNmwbjX,"Dessert with pastry, whipped cream, strawberries, and mint on wooden board.",https://ik.imagekit.io/OE/nelson-county/listings/belties-image3_d4641Q6LvL,"Wooden bench with pillows, lantern, and sign on white shiplap wall.",,(703) 989-0556,"2884 Rockfish Valley Highway, Nellysford, VA",WG,,,https://www.google.com/maps/dir/?api=1&destination=2884%20Rockfish%20Valley%20Highway%2C%20Nellysford%2C%20VA%2022958,,,,,,,,,,,,,,Bar; Cafe; Coffee; Farm; Scenic Views; Seasonal Menu; Tea,FALSE,https://www.google.com/maps/dir/?api=1&destination=2884%20Rockfish%20Valley%20Highway%2C%20Nellysford%2C%20VA%2022958
328,Ski in Style At Sapphire Squirrel,ski-in-style-at-sapphire-squirrel,Whole House Rentals,stay,Wintergreen Resort,"Adventure awaits at The Sapphire Squirrel in Wintergreen Resort. Located on Squirrel Tree Lane our cozy 3 bedroom home is just steps from the slopes and offers space for up to 6 guests. Enjoy a fully equipped kitchen dedicated workspace, gas grill, and deck for outdoor relaxation.

Whether you're here for skiing, hiking, golfing, or enjoying local craft beverages, adventure is right outside your door. Experience comfort, convenience and stunning mountain views. Book your stay today! *Lodging descriptions are provided by the host and not independently verified. Contact Sherri-Lyn Whitfield Staff on Site? No Pet-Friendly? No Located in Wintergreen",,,https://ik.imagekit.io/OE/nelson-county/listings/ski-in-style-at-sapphire-squirrel-image1_WUGk-MjNJ,Elevated white cabin surrounded by dense green forest trees.,https://ik.imagekit.io/OE/nelson-county/listings/ski-in-style-at-sapphire-squirrel-image2_EK-9dLGZt,"Cozy living room with leather sofa, large windows, and decorative rug.",,,,,"Wintergreen Resort, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Scenic Views; Fuel; Full Kitchen; Outdoor Seating; Parking; Lodging,FALSE,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
329,The Retreat at Three Ridges,the-retreat-at-three-ridges,Whole House Rentals,stay,Wintergreen Resort,"The Retreat at Three Ridges is a Scandinavian-inspired condo located just a three-minute walk from the slopes. It features a modern aesthetic, a cozy wood-burning fireplace with provided wood, a well-equipped kitchen, and a relaxing outdoor space, blending Scandi style with mountain comfort.",,,https://ik.imagekit.io/OE/nelson-county/listings/the-retreat-at-three-ridges-image1_jm1zHFdXu,"Modern kitchen with white cabinets, island, and black stools, overlooking balcony.",https://ik.imagekit.io/OE/nelson-county/listings/the-retreat-at-three-ridges-image2_MvonG0ZX_J,"Cozy living room with fireplace, gray sofa, light wood floor, minimal decor.",,,,,"Wintergreen Resort, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Scenic Views; Lodging; Outdoor Seating; Full Kitchen; Parking; Cabins,FALSE,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
330,Wintergreen Condo 1437 Highlands,wintergreen-condo-1437-highlands,Whole House Rentals,stay,Wintergreen Resort,Beautiful Highlands Condo at Wintergreen Resort Incredible views Modern Ski in/Ski out *Lodging descriptions are provided by the host and not independently verified. Contact Chad Barbour Staff on Site? Yes Pet-Friendly? No Located in Wintergreen,,,https://ik.imagekit.io/OE/nelson-county/listings/wintergreen-condo-1437-highlands-image1_B9we_8sYO,"Cozy living room with brown sofa, wooden table, large windows showing scenic view.",https://ik.imagekit.io/OE/nelson-county/listings/wintergreen-condo-1437-highlands-image2_shyvdLeQR,"Bedroom with blue bed, wooden floor, fireplace, and large window.",,,,,"Wintergreen Resort, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Skiing; Scenic Views; Cabins; Lodging,FALSE,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
331,Time Out,time-out,Whole House Rentals,stay,Wintergreen Resort,"★Comfortably sleeps 7: Q, Q, Q, single sofa ★Hot Tub ★FAST Wi-Fi ★Smart TVs ★Ms. PAC-MAN arcade ★Deck ★Grill ★Pack n'play ★Highchair Walk to trails. Activities are endless: apple picking, breweries/wineries, hiking, lake, horseback riding, golf, tennis, skiiing... Take a peaceful morning walk on path across the street from the cabin.

One mile to Founder's Overlook and amazing sunrises! *Lodging descriptions are provided by the host and not independently verified. Contact Nancy Oates Staff on Site? No Pet-Friendly? Yes Located in Wintergreen",,,https://ik.imagekit.io/OE/nelson-county/listings/time-out-image1_WA5ToIiMM,Cabin with red chairs on porch surrounded by autumn trees and fallen leaves.,https://ik.imagekit.io/OE/nelson-county/listings/time-out-image2_hNPstmersg,"Wooden kitchen with stainless steel appliances, granite countertops, and bright overhead lighting.",,,,,"Wintergreen Resort, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Wi-Fi; Scenic Views; Pet Friendly,FALSE,https://www.google.com/maps/dir/?api=1&destination=Wintergreen%20Resort%2C%20Roseland%2C%20VA%2022967
332,Cub Creek Cabin,cub-creek-cabin,Cabins & Cottages,stay,Roseland,"Secluded cozy cabin located only minutes away from Devils Backbone, Wintergreen Ski Resort, the Appalachian Trail, and the Blue Ridge Parkway. This two bedroom cabin is a perfect rustic retreat at the end of a day spent exploring Nelson County. Views of Three Ridges from the porch. Spring water.

Sounds of spring fed creek from the porch. *Lodging descriptions are provided by the host and not independently verified. Contact Jacob Keeler Staff on Site? No Pet-Friendly? No Located in Roseland",,,https://ik.imagekit.io/OE/nelson-county/listings/cub-creek-cabin-image1_h6q1evBln,Wooden cabin with porch surrounded by dense green forest. Sunlit exterior.,https://ik.imagekit.io/OE/nelson-county/listings/cub-creek-cabin-image2_bRRxtVEEsJ,"Cozy living room with fireplace, wooden table, chairs, bookshelves, and large window.",,,,,"Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Cabins; Outdoor Seating; Scenic Views; Lodging; Appalachian Trail,FALSE,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967
333,Tyebello Cabins,tyebello-cabins,Cabins & Cottages,stay,Montebello,"Kitchen Free Wi-Fi Pet friendly Air conditioning Mountain views Starry starry nights are what you will experience. Great hiking off Blue Ridge Parkway, Appalachian Trail and on our property itself. Wineries, breweries, distilleries, Crabtree Falls all nearby. Piney River biking trail 25 minutes away. Peaceful rural setting right on North Fork of Tye River.

Sit by the fire pit and grill your foot right there. Away from everything bi5 high speed internet and streaming services at your fingertips. Pets permitted *Lodging descriptions are provided by the host and not independently verified. Contact Jerry Bowman Staff on Site? Yes Pet-Friendly? Yes Located in Montebello",,,https://ik.imagekit.io/OE/nelson-county/listings/tyebello-cabins-image1_v7ATLrmSv,"Two green chairs by fire pit, overlooking stream and trees.",https://ik.imagekit.io/OE/nelson-county/listings/tyebello-cabins-image2_5RkKGEK6p,"Glass shower enclosure reflecting wood-paneled wall, mirror, and sink with faucet.",,,,,"Tyro, VA 22976",josh,,,https://www.google.com/maps/dir/?api=1&destination=Tyro%2C%20VA%2022976,,,,,,,,,,,,,,Wi-Fi; Pet Friendly; Lodging; Cabins; Full Kitchen; Scenic Views,FALSE,https://www.google.com/maps/dir/?api=1&destination=Tyro%2C%20VA%2022976
334,Glass & Pine,glass-pine,Cabins & Cottages,stay,Nellysford,"This is a TWO bedroom, TWO full bath home. The primary bedroom has a King size bed with attached ensuite. The 2nd bedroom has two sets of twin size bunk beds. There is a fun loft that is accessible with a vertical ladder (use caution). The loft headroom is only about 4' high.

The house is located on 5 acres in a neighborhood with homes spaciously set apart from another and very wooded. Nestled in the breathtaking Blue Ridge Mountains of Nellysford, VA, this newly built contemporary home is perfect for nature lovers, families, and friends. Just one mile from Bold Rock Cidery and Devils Backbone Brewery, and central to Wintergreen Resort and local wineries, it offers easy access to outdoor adventures. Relax on the deck with stunning mountain views or cozy up by the wood stove. Glass & Pine is the ideal retreat for making lasting memories. *Lodging descriptions are provided by the host and not independently verified. Contact Mark Jeschke Staff on Site? No Pet-Friendly? No Located in Nellysford",,,https://ik.imagekit.io/OE/nelson-county/listings/glass-pine-image1_cAuZONr-w,"Modern cabin with large windows in snowy woodland setting, clear blue sky.",https://ik.imagekit.io/OE/nelson-county/listings/glass-pine-image2_RB2rG0JRn7,"Spacious living room with couch, wooden table, and large windows with scenic views.",,,,,"Nellysford, VA 22958",josh,,,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958,,,,,,,,,,,,,,Scenic Views; Beer; Cabins; Lodging,FALSE,https://www.google.com/maps/dir/?api=1&destination=Nellysford%2C%20VA%2022958
