id,name,slug,type,category,area,description,detailedDescription,customHtml,image1,image1Desc,image2,image2Desc,image3,image3Desc,website,phone,address,authorName,publishedDate,modifiedDate,directionsLink,videoLink,document1,document1Name,document2,document2Name,accordionPanel1Title,accordionPanel1Content,accordionPanel2Title,accordionPanel2Content,accordionPanel3Title,accordionPanel3Content,accordionPanel4Title,accordionPanel4Content,amenities,featured,googleMapsUrl
152,The Apple Shed,the-apple-shed,Farms & Orchards,experience,Lovingston,"Visit The Apple Shed in Lovingston, VA, for a charming experience filled with fresh, locally grown apples and pumpkins, including Fuji and Winesap varieties. Enjoy delicious apple, pear, and plum butters, along with grain-fed beef and seasonal Christmas trees. Ideal for intimate weddings in our Apple Chapel, we invite you to create lasting memories in a picturesque setting. Call 434-263-8843 for details!",,,https://ik.imagekit.io/OE/nelson-county/listings/the-apple-shed-image1_qF6IcNkNQ,"Red sign with white apple design, text reads 'The Apple Shed.'",,,,,,(434) 263-8843,"14815 Thomas Nelson Highway, Lovingston, VA 22949",josh,,,https://www.google.com/maps/dir/?api=1&destination=14815%20Thomas%20Nelson%20Highway%2C%20Lovingston%2C%20VA%2022949,,,,,,,,,,,,,,Market; Seasonal Menu; Local Ingredients; Farm,FALSE,https://www.google.com/maps/dir/?api=1&destination=14815%20Thomas%20Nelson%20Highway%2C%20Lovingston%2C%20VA%2022949
153,Tinkerland Farm,tinkerland-farm,Farms & Orchards,experience,Roseland,"Tinkerland Farm, nestled in Nelson County, Virginia, honors the legacy of Tinker Bryant. This charming family farm offers a delightful autumn experience with chestnut picking from October to early November. Visitors can choose between pre-picked bags or a fun pick-your-own option. Located on Rt 151, it's a perfect stop for fresh, local produce and a taste of rural heritage.",,,https://ik.imagekit.io/OE/nelson-county/listings/tinkerland-farm-image1_GJCn3JIgk,Roasted chestnuts with golden interior on blue background.,,,,,,(434) 277-3600,"Bryant Lane & Route 151, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Bryant%20Lane%20%26%20Route%20151%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Farm; Seasonal Menu; Family Friendly; Local Ingredients,FALSE,https://www.google.com/maps/dir/?api=1&destination=Bryant%20Lane%20%26%20Route%20151%2C%20Roseland%2C%20VA%2022967
154,Turnip the Beets Farm,turnip-the-beets-farm,Farms & Orchards,community,Gladstone,"Turnip the Beets Farm is an 8-acre sustainable haven in Nelson County, Virginia, run by Shane and Beverly Spanninger. They cultivate a variety of chemical-free flowers and fresh produce, available through CSA deliveries and local farmers markets. With a commitment to eco-friendly practices, they also offer doorstep deliveries and wholesale options for events. Visit them at their Gladstone location or catch them at the Nelson and Lynchburg Community Markets for a taste of their vibrant farming.",,,https://ik.imagekit.io/OE/nelson-county/listings/turnip-the-beets-farm-image1_V-DMMdF30q,Assorted colorful tomatoes in blue cartons at a market.,,,,,,(434) 944-9467,"110 Boltons Place, Gladstone, VA 24553",josh,,,https://www.google.com/maps/dir/?api=1&destination=110%20Boltons%20Place%2C%20Gladstone%2C%20VA%2024553,,,,,,,,,,,,,,Market; Events; Farm; Local Ingredients,FALSE,https://www.google.com/maps/dir/?api=1&destination=110%20Boltons%20Place%2C%20Gladstone%2C%20VA%2024553
155,Virginia Chestnuts,virginia-chestnuts,Farms & Orchards,experience,Shipman,"Virginia Chestnuts is a proud provider of premium, locally-grown chestnuts in the picturesque Nelson County. As our orchard continues to mature, we’re excited to unveil new products and share updates throughout the year. Visit us at 5990 Wheeler Cove Rd, Shipman, VA, or call 434-277-3600 for more information!",,,https://ik.imagekit.io/OE/nelson-county/listings/virginia-chestnuts-image1_ZMRjy4HK4,"Young trees in a grassy field, mountains in the background under blue sky.",,,,,,(434) 277-3600,"5990 Wheeler Cove Road, Shipman, VA 22971",josh,,,https://www.google.com/maps/dir/?api=1&destination=5990%20Wheeler%20Cove%20Road%2C%20Shipman%2C%20VA%2022971,,,,,,,,,,,,,,Farm; Seasonal Menu; Family Friendly; Local Ingredients,FALSE,https://www.google.com/maps/dir/?api=1&destination=5990%20Wheeler%20Cove%20Road%2C%20Shipman%2C%20VA%2022971
171,Mars Knob Farm,marsknob,Farms & Orchards,experience,Roseland,"Mars Knob Farm is a family-run homestead in Roseland, VA, where we’ve embraced small-scale, chemical-free production since 2009. Nestled in a historic farmhouse built in the 1800s and set on over 200 acres, we focus on crafting unique pantry goods and apothecary items in small batches. Each product reflects our commitment to natural simplicity and personal care.",,,https://ik.imagekit.io/OE/nelson-county/listings/mars-knob-farm-image1_-aoc7JgX_,"Floral emblem with text 'MARS KNOB FARM, NATURE & BEAUTY' on beige background.",,,,,,,"Roseland, VA 22967",WG,,,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Farm; Family Friendly; Local Ingredients,FALSE,https://www.google.com/maps/dir/?api=1&destination=Roseland%2C%20VA%2022967
271,Eventide Farm,eventidefarm,Farms & Orchards,experience,Afton,"Visit Eventide Farm in Afton, Virginia, for a delightful farm stand experience. Explore a vibrant selection of seasonal flowers, fresh produce, homemade baked goods, and farm-fresh eggs, alongside aromatic herbs, handcrafted soaps, and candles. Embrace the local bounty in a charming setting that celebrates the beauty of nature.",,,https://ik.imagekit.io/OE/nelson-county/listings/eventide-farm-image1_UJELFrlDR,Family at pumpkin stand with holiday candles under white tent.,,,,,,(540) 705-3244,"11254 Rockfish Valley Highway, Afton, VA 22920",WG,,,https://www.google.com/maps/dir/?api=1&destination=11254%20Rockfish%20Valley%20Highway%2C%20Afton%2C%20VA%2022920,,,,,,,,,,,,,,Farm; Market; Seasonal Menu; Bakery; Baked Goods; Local Ingredients,FALSE,https://www.google.com/maps/dir/?api=1&destination=11254%20Rockfish%20Valley%20Highway%2C%20Afton%2C%20VA%2022920
273,Deep Sea Pete's Creekside Farm,deep-sea-petes-creekside-farm,Farms & Orchards,experience,Roseland,"Deep Sea Pete's Creekside Farm in Lovingston, VA, specializes in the art of mushroom cultivation. Visitors can explore innovative techniques such as log inoculation and raised beds while enjoying the opportunity to harvest fresh, chef-ready culinary mushrooms. It's a fantastic destination for food enthusiasts eager to enhance their culinary creations!",,,https://ik.imagekit.io/OE/nelson-county/listings/deep-sea-pete-s-creekside-farm-image1_jdX269gOR,"Basket of mushrooms on wooden slats, stream in background.",https://ik.imagekit.io/OE/nelson-county/listings/deep-sea-pete-s-creekside-farm-image2_L7RgwL-GO,Assorted mushrooms with herbs on woven basket and wooden surface.,,,,(757) 560-8996,"1219 Perry Lane, Lovingston, VA 22949",WG,,,https://www.google.com/maps/dir/?api=1&destination=1219%20Perry%20Lane%2C%20Lovingston%2C%20VA%2022949,,,,,,,,,,,,,,Farm; Local Ingredients,FALSE,https://www.google.com/maps/dir/?api=1&destination=1219%20Perry%20Lane%2C%20Lovingston%2C%20VA%2022949
276,Gathered Threads,gathered,Farms & Orchards,experience,Roseland,"Gathered Threads is a charming family farm in Nelson County, Virginia, spread across six acres of vibrant land. Dedicated to sustainable farming, we nurture a diverse array of flowers and botanicals, all grown without pesticides or chemical fertilizers. Visit us at local markets or participate in our hands-on workshops to engage with nature and celebrate eco-friendly practices.",,,https://ik.imagekit.io/OE/nelson-county/listings/gathered-threads-image1_FeSRjOoNK,Vegetable garden with rows of greenery and two greenhouses in the background.,,,,,,,"1127 Jennys Creek Road, Roseland, VA 22967",WG,,,https://www.google.com/maps/dir/?api=1&destination=1127%20Jennys%20Creek%20Road%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Market; Retail; Farm; Local Ingredients,FALSE,https://www.google.com/maps/dir/?api=1&destination=1127%20Jennys%20Creek%20Road%2C%20Roseland%2C%20VA%2022967
283,Galleywinter Farm,galleywinter,Farms & Orchards,experience,Afton,"Galleywinter Farm is a tranquil retreat located at the base of the Blue Ridge Mountains in Afton, Virginia. This working horse farm specializes in personalized health retreats, equine therapy, and horsemanship lessons. Guests can savor healthy meals, utilize beautiful workspaces, and engage in nature-based healing and artistic residencies.",,,https://ik.imagekit.io/OE/nelson-county/listings/galleywinter-farm-image1_RGBNG08oV,"Farm sign on rustic wooden post, surrounded by pink flowers and greenery.",https://ik.imagekit.io/OE/nelson-county/listings/galleywinter-farm-image2_r9qXWOU9ke,"Bathtub with rose petals in forest, surrounded by green trees.",https://ik.imagekit.io/OE/nelson-county/listings/galleywinter-farm-image3_CyJ4_PP99,"Wooden room with bed, rocking chairs, table, and natural light through large windows.",,,"Afton, VA 22920",WG,,,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920,,,,,,,,,,,,,,Farm; Equestrian; Local Ingredients,FALSE,https://www.google.com/maps/dir/?api=1&destination=Afton%2C%20VA%2022920
383,Queen Oaks Farm,queenoaksfarm,Farms & Orchards,experience,Schuyler,"Queen Oaks Farm in Schuyler, Virginia, is a delightful homestead run by Lauren Shifflett and her husband. Their passion for animals and self-sufficiency shines through in their artisanal sourdough baked goods and handmade goat milk soaps, crafted from the fresh milk of their playful Nigerian Dwarf goats—Mikko, Poppy, and Ellie Mae. It's a charming stop for those seeking delicious treats and a genuine farm experience.",,,https://ik.imagekit.io/OE/nelson-county/listings/queen-oaks-farm-image1_fuxgxACcR,"Pumpkin-shaped bread with a cinnamon stick stem, held in hand.",,,,,,,"Schuyler, VA 22969",WG,,,https://www.google.com/maps/dir/?api=1&destination=Schuyler%2C%20VA%2022969,,,,,,,,,,,,,,Baked Goods; Bakery; Farm; Local Ingredients; Market,FALSE,https://www.google.com/maps/dir/?api=1&destination=Schuyler%2C%20VA%2022969
384,Three Trees Farm,threetreesfarm,Farms & Orchards,experience,Nelson 29,"Three Trees Farm in Arrington, VA, champions sustainable farming and organic practices. With a commitment to quality, we provide the freshest produce and premium meats, all harvested with care for both the land and our customers. Stop by for a taste of nature’s best, conveniently located between Lynchburg and Charlottesville.",,,https://ik.imagekit.io/OE/nelson-county/listings/three-trees-farm-image1_fJWvUI8kJ,Silhouette of three trees and mountains on orange circular background.,https://ik.imagekit.io/OE/nelson-county/listings/three-trees-farm-image2_O2cJxikgn,People sorting vegetables on tables against red wooden barn.,,,,(571) 268-0478,"Walkers Mountain, Arrington, VA",WG,,,https://www.google.com/maps/dir/?api=1&destination=Walkers%20Mountain%2C%20Arrington%2C%20VA,,,,,,,,,,,,,,Organic; Scenic Views; Local Ingredients; Farm,FALSE,https://www.google.com/maps/dir/?api=1&destination=Walkers%20Mountain%2C%20Arrington%2C%20VA
105,Fishing the Tye River,fishing-the-tye-river,Fishing,outdoor,Tyro,"Fishing the Tye River offers a rewarding experience for anglers in central Virginia. This 35.4-mile tributary, flowing from the Blue Ridge Mountains, is home to smallmouth bass, bluegill, and a variety of trout. Accessible from Route 56, the river provides both scenic views and ample fishing opportunities from October through May. Don't forget to secure your Virginia fishing license and check the trout stocking schedule for the best chances of a great catch!",,,https://ik.imagekit.io/OE/nelson-county/listings/fishing-the-tye-river-image1_abPBDA5QU,"Person holding brown trout over water surface, visible scales and spots.",,,,,,(434) 263-7015,"Route 56 River Access, Tyro, VA 22976",josh,,,https://www.google.com/maps/dir/?api=1&destination=Route%2056%20River%20Access%2C%20Tyro%2C%20VA%2022976,,,,,,,,,,,,,,Scenic Views; Water Sports; Fishing,FALSE,https://www.google.com/maps/dir/?api=1&destination=Route%2056%20River%20Access%2C%20Tyro%2C%20VA%2022976
106,Fishing the James River,fishing-the-james-river,Fishing,outdoor,Wingina,"Fishing the James River offers a rich tapestry of fishing experiences from Botetourt County to Richmond. Known for its thriving smallmouth bass population, the river also boasts channel catfish, flathead catfish, and a variety of panfish. With numerous access points perfect for canoeing or bank fishing, this scenic river is a must-visit. Remember to bring your Virginia fishing license!",,,https://ik.imagekit.io/OE/nelson-county/listings/fishing-the-james-river-image1_acFgJjgeQ,Hand holding largemouth bass with lake and trees in background.,,,,,,(434) 933-4355,"Midway Boat Ramp, 106 Midway Lane, Wingina, VA 24599",josh,,,https://www.google.com/maps/dir/?api=1&destination=Midway%20Boat%20Ramp%2C%20106%20Midway%20Lane%2C%20Wingina%2C%20VA%2024599,,,,,,,,,,,,,,Boating; Fishing; Water Sports,FALSE,https://www.google.com/maps/dir/?api=1&destination=Midway%20Boat%20Ramp%2C%20106%20Midway%20Lane%2C%20Wingina%2C%20VA%2024599
107,Fishing the Little Piney River,fishing-the-little-piney-river,Fishing,outdoor,Lowesville,"Fishing the Little Piney River provides a tranquil escape in Nelson County, VA, where anglers can reel in largemouth bass, smallmouth bass, and bluegill. Situated at the junction of Rt. 666 and Woodson, this scenic stream flows through a vibrant ecosystem surrounded by stunning mountain and valley landscapes. Before heading out, consult the Department of Wildlife Resources for access and licensing details.",,,https://ik.imagekit.io/OE/nelson-county/listings/fishing-the-little-piney-river-image1_r1x6cZxYB,Silhouette of person fishing against a sky backdrop with tall trees.,,,,,,(434) 263-7015,"162 Woodson Road, Lowesville, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=162%20Woodson%20Road%2C%20Lowesville%2C%20VA%2022967,,,,,,,,,,,,,,Scenic Views; Parking; Water Sports; Fishing,FALSE,https://www.google.com/maps/dir/?api=1&destination=162%20Woodson%20Road%2C%20Lowesville%2C%20VA%2022967
108,Fishing the South Rockfish River,fishing-the-south-rockfish-river,Fishing,outdoor,Afton,"Fishing the South Rockfish River offers a scenic experience filled with the thrill of catchable trout from October to May. Easily accessible from the Route 6 bridge for put-in and the Nelson County Wayside on Rt. 29 for take-out, this river showcases stunning mountain and pastoral views. Remember to obtain your Virginia fishing and trout licenses for a memorable day on the water!",,,https://ik.imagekit.io/OE/nelson-county/listings/fishing-the-south-rockfish-river-image1_kGBkHHzo1,Hand holding fish in net with water and leaves.,,,,,,(434) 263-7015,"Rockfish River Wayside, 6759 Rockfish Valley Highway, Afton, VA 22920",josh,,,https://www.google.com/maps/dir/?api=1&destination=Rockfish%20River%20Wayside%2C%206759%20Rockfish%20Valley%20Highway%2C%20Afton%2C%20VA%2022920,,,,,,,,,,,,,,Scenic Views; Water Sports; Fishing,FALSE,https://www.google.com/maps/dir/?api=1&destination=Rockfish%20River%20Wayside%2C%206759%20Rockfish%20Valley%20Highway%2C%20Afton%2C%20VA%2022920
