id,name,slug,type,category,area,description,detailedDescription,customHtml,image1,image1Desc,image1FileId,image2,image2Desc,image2FileId,image3,image3Desc,image3FileId,website,phone,address,authorName,publishedDate,modifiedDate,directionsLink,videoLink,document1,document1Name,document2,document2Name,accordionPanel1Title,accordionPanel1Content,accordionPanel2Title,accordionPanel2Content,accordionPanel3Title,accordionPanel3Content,accordionPanel4Title,accordionPanel4Content,amenities,featured,googleMapsUrl
143,Lost Point Farm,lost-point-farm,Farms & Orchards,community,Arrington,"Nestled above the serene Tye River, Lost Point Farm is a charming small herb and produce farm dedicated to providing the Arrington community with fresh, chemical-free harvests. Visitors can schedule appointments to explore the farm’s vibrant fields, where they can witness the careful cultivation of a variety of herbs and seasonal produce. Enjoy the peaceful surroundings and perhaps pair your visit with nearby attractions like Veritas Vineyards & Winery or Blue Mountain Brewery for a delightful day of local flavors and natural beauty. Whether you're stocking up on farm-fresh ingredients or simply soaking in the tranquil atmosphere, Lost Point Farm offers a unique glimpse into sustainable farming practices in the heart of Virginia's picturesque countryside.",,,https://ik.imagekit.io/OE/nelson-county/listings/lost-point-farm-image1_ysMce9Xxm,White flowers in front of wooden cabin surrounded by lush greenery.,,,,,,,,,(434) 263-7015,"Arrington, VA 22922",josh,,,https://www.google.com/maps/dir/?api=1&destination=Arrington%2C%20VA%2022922,,,,,,,,,,,,,,Order Pickup; Scenic Views; Farm; Local Ingredients; Water Sports,false,https://www.google.com/maps/dir/?api=1&destination=Arrington%2C%20VA%2022922
145,Pharsalia,pharsalia,Farms & Orchards,experience,Tyro,"Discover the historic Pharsalia estate, built in 1814 by William Massie, nestled in the picturesque landscape of Nelson County, Virginia. This stunning venue offers breathtaking views, charming gardens, and original outbuildings, making it an ideal setting for weddings, group tours, and floral workshops. Immerse yourself in the beauty of our working orchards while experiencing the rich heritage of this remarkable property.",,,https://ik.imagekit.io/OE/nelson-county/listings/pharsalia-image1_cVhWdTBSo,"White house surrounded by colorful trees, with mountains in the background.",,,,,,,,,(434) 277-5231,"2333 Pharsalia Road, Tyro, VA 22976",josh,,,https://www.google.com/maps/dir/?api=1&destination=2333%20Pharsalia%20Road%2C%20Tyro%2C%20VA%2022976,,,,,,Overview,"<p>Pharsalia is a historic hilltop estate overlooking the Rockfish Valley. The property is known for its architecture, long history, and expansive views of the surrounding countryside.</p>",Historic Context,"<p>The estate dates to the early 19th century and reflects the agricultural and social history of the region. Over time, the property has served a variety of cultural and community roles.</p>",Visiting Notes,<p>Public access to Pharsalia is limited and typically associated with scheduled events or special openings.</p>,,,Events; Farm; Scenic Views; Retail; Local Ingredients,false,https://www.google.com/maps/dir/?api=1&destination=2333%20Pharsalia%20Road%2C%20Tyro%2C%20VA%2022976
146,Robinia Institute,robinia-institute,Farms & Orchards,experience,Wingina,"Nestled within the breathtaking Timshel Wildland, the Robinia Institute invites visitors to explore the transformative world of regenerative agriculture on its expansive 400-acre conservation site. Here, guests can participate in hands-on grazing intensives and engage in educational workshops that highlight sustainable farming practices. Surrounded by the serene beauty of Inglewood Farm and the vibrant ecosystems of nearby Montebello Fish Hatchery, the institute serves as a vital hub for those passionate about environmental stewardship. Whether you're a novice or a seasoned farmer, Robinia Institute offers a unique opportunity to learn and connect with nature, making it a must-visit destination for eco-conscious travelers.",,,https://ik.imagekit.io/OE/nelson-county/listings/robinia-institute-image1_neYzCA4xW,Person in hat tending plants in a lush green field.,,,,,,,,,(330) 310-1475,"530 James River Road, Wingina, VA 24599",josh,,,https://www.google.com/maps/dir/?api=1&destination=530%20James%20River%20Road%2C%20Wingina%2C%20VA%2024599,,,,,,,,,,,,,,Educational; Retail; Farm; Local Ingredients,false,https://www.google.com/maps/dir/?api=1&destination=530%20James%20River%20Road%2C%20Wingina%2C%20VA%2024599
147,Rose Isle Farm,rose-isle-farm,Farms & Orchards,experience,Roseland,"Rose Isle Farm collaborates with a local brewery to produce premium 'beer-fed' beef, enhancing sustainable practices in animal husbandry. By utilizing spent mash from the brewery, the farm creates a unique and eco-friendly approach to cattle raising. Visitors can enjoy direct sales of this exceptional beef by appointment, showcasing the harmonious blend of local agriculture and craft brewing in Nelson County. Experience the taste of innovation and sustainability at Rose Isle Farm.",,,https://ik.imagekit.io/OE/nelson-county/listings/rose-isle-farm-image1_t283CgSR-,"Farm with silo, red roofs, green fields, and hazy mountains in the background.",,,,,,,,,(434) 277-8574,"329 Crabtree Falls Highway, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=329%20Crabtree%20Falls%20Highway%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Beer; Farm; Local Ingredients; Tastings,false,https://www.google.com/maps/dir/?api=1&destination=329%20Crabtree%20Falls%20Highway%2C%20Roseland%2C%20VA%2022967
148,Seamans' Orchard,seamans-orchard,Farms & Orchards,experience,Roseland,"Tucked away at the foot of the stunning Blue Ridge Mountains, Seamans' Orchard is a cherished fourth-generation family farm that promises a delightful experience for all visitors. Here, nature's bounty flourishes, with the farm offering a vibrant selection of apples, blueberries, cherries, and strawberries—all lovingly nurtured for the finest flavors. As you stroll through the picturesque orchards, take in the breathtaking mountain views and enjoy seasonal picking events that are perfect for families. After your visit, explore nearby culinary gems like Smokin’ Barrel Restaurant or indulge in artisan treats at Fire & Frost Wood Fired Bakehouse, making for a perfect day of local flavors and farm-fresh goodness.",,,https://ik.imagekit.io/OE/nelson-county/listings/seamans-orchard-image1__NNqdOH0h,"Cherries, blueberries, strawberries in clear containers on a wooden table.",,,,,,,,,(434) 277-8130,"415 Dark Hollow Road, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=415%20Dark%20Hollow%20Road%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Farm; Market; Scenic Views; Family Friendly,false,https://www.google.com/maps/dir/?api=1&destination=415%20Dark%20Hollow%20Road%2C%20Roseland%2C%20VA%2022967
149,Silver Creek and Seamans' Orchards,silver-creek-and-seamans-orchards,Farms & Orchards,experience,Roseland,"Nestled in the heart of the scenic countryside, Silver Creek and Seamans' Orchards invites visitors to indulge in a delightful array of heirloom apple varieties, including Empire, Gala, Jonathan, and Pink Lady. Their charming packing shed is not just a place to purchase fresh produce; it’s a hub for cider lovers, apple butter enthusiasts, and those looking for local honey and pumpkins. After exploring the orchards, enjoy a meal at the Smokin’ Barrel Restaurant or savor wood-fired specialties at Fire & Frost Bakehouse. Whether you're picking your own apples or simply enjoying the picturesque views, this family-friendly destination promises a memorable experience for all ages.",,,https://ik.imagekit.io/OE/nelson-county/listings/silver-creek-and-seamans-orchards-image1_pv2iDWEdx,Crates of colorful apples displayed inside a rustic market setting.,,,,,,,,,(434) 277-5824,"5529 Crabtree Falls Highway, Tyro, VA 22976",josh,,,https://www.google.com/maps/dir/?api=1&destination=5529%20Crabtree%20Falls%20Highway%2C%20Tyro%2C%20VA%2022976,,,,,,,,,,,,,,Cider; Local Ingredients; Events; Farm; Tastings,false,https://www.google.com/maps/dir/?api=1&destination=5529%20Crabtree%20Falls%20Highway%2C%20Tyro%2C%20VA%2022976
150,Silver Creek Orchards,silver-creek-orchards,Farms & Orchards,experience,Tyro,"Silver Creek Orchards is a seventh-generation family-owned farm that offers over 20 varieties of pick-your-own apples, along with wine grapes and beef cattle. Visitors can enjoy scenic mountain views on select weekends.",,,https://ik.imagekit.io/OE/nelson-county/listings/silver-creek-orchards-image1_jTNIexbgs,"Crates filled with red apples in sunlight, stacked outdoors.",,,,,,,,,(434) 277-5865,"3679 Pharsalia Road, Tyro, VA 22976",josh,,,https://www.google.com/maps/dir/?api=1&destination=3679%20Pharsalia%20Road%2C%20Tyro%2C%20VA%2022976,,,,,,,,,,,,,,Farm; Family Friendly; Scenic Views; Events,false,https://www.google.com/maps/dir/?api=1&destination=3679%20Pharsalia%20Road%2C%20Tyro%2C%20VA%2022976
151,Silver Fox Lavender Farm,silver-fox-lavender-farm,Farms & Orchards,experience,Nellysford,"Experience the enchanting charm of Silver Fox Lavender Farm, nestled amidst the scenic beauty of Silver Creek. Each June, the farm bursts into a vibrant tapestry of purple during our annual Lavender Festival. Visitors can immerse themselves in the fragrant fields, participate in engaging farm workshops, and unwind with rejuvenating yoga sessions. Our picturesque barn venue is perfect for intimate micro weddings and special events. After exploring, indulge in delightful culinary offerings nearby at Smokin’ Barrel Restaurant, Giuseppe’s, or Fire & Frost Wood Fired Bakehouse. Join us for a unique blend of nature, community, and celebration!",,,https://ik.imagekit.io/OE/nelson-county/listings/silver-fox-lavender-farm-image1_OhRtsVHYZ,Barn and field under cloudy sky with mountain in background.,,,,,,,,,(540) 903-2750,"877 Glenthorne Loop, Nellysford, VA 22958",josh,,,https://www.google.com/maps/dir/?api=1&destination=877%20Glenthorne%20Loop%2C%20Nellysford%2C%20VA%2022958,,,,,,,,,,,,,,Events; Farm; Retail,false,https://www.google.com/maps/dir/?api=1&destination=877%20Glenthorne%20Loop%2C%20Nellysford%2C%20VA%2022958
152,The Apple Shed,the-apple-shed,Farms & Orchards,experience,Lovingston,"Discover a delightful selection of fresh, locally grown apples and pumpkins at The Apple Shed. Our farm invites you to pick your own produce, ensuring a fun and memorable experience for families and friends alike. Enjoy seasonal activities, farm tours, and the chance to learn about sustainable farming practices. Join us for a taste of the harvest and create lasting memories in the heart of nature.",,,https://ik.imagekit.io/OE/nelson-county/listings/the-apple-shed-image1_qF6IcNkNQ,"Red sign with white apple design, text reads 'The Apple Shed.'",,,,,,,,,(434) 263-8843,"14815 Thomas Nelson Highway, Lovingston, VA 22949",josh,,,https://www.google.com/maps/dir/?api=1&destination=14815%20Thomas%20Nelson%20Highway%2C%20Lovingston%2C%20VA%2022949,,,,,,,,,,,,,,Market; Seasonal Menu; Local Ingredients; Farm,false,https://www.google.com/maps/dir/?api=1&destination=14815%20Thomas%20Nelson%20Highway%2C%20Lovingston%2C%20VA%2022949
153,Tinkerland Farm,tinkerland-farm,Farms & Orchards,experience,Roseland,"Tinkerland Farm is a charming family-owned farm nestled in the scenic landscape of Nelson County, Virginia, right across from Bryant Lane on Route 151. Visitors can immerse themselves in the serene beauty of the countryside while exploring the farm's diverse offerings, including seasonal fruits and vegetables. Just a stone's throw away from popular spots like Silver Fox Lavender Farm and Smokin’ Barrel Restaurant, Tinkerland Farm is the perfect stop for families and nature lovers seeking a delightful day out. Enjoy picking fresh produce, savoring the local flavors, and creating lasting memories in this idyllic rural setting.",,,https://ik.imagekit.io/OE/nelson-county/listings/tinkerland-farm-image1_GJCn3JIgk,Roasted chestnuts with golden interior on blue background.,,,,,,,,,(434) 277-3600,"Bryant Lane & Route 151, Roseland, VA 22967",josh,,,https://www.google.com/maps/dir/?api=1&destination=Bryant%20Lane%20%26%20Route%20151%2C%20Roseland%2C%20VA%2022967,,,,,,,,,,,,,,Farm; Seasonal Menu; Family Friendly; Local Ingredients,false,https://www.google.com/maps/dir/?api=1&destination=Bryant%20Lane%20%26%20Route%20151%2C%20Roseland%2C%20VA%2022967
154,Turnip the Beets Farm,turnip-the-beets-farm,Farms & Orchards,community,Gladstone,"Our small farm business is owned and operated by Shane and Beverly Spanninger. Turnip the Beets Farm grows chemical-free flowers and produce, offering CSA deliveries, farmers market booths, and event florals.",,,https://ik.imagekit.io/OE/nelson-county/listings/turnip-the-beets-farm-image1_V-DMMdF30q,Assorted colorful tomatoes in blue cartons at a market.,,,,,,,,,(434) 944-9467,"110 Boltons Place, Gladstone, VA 24553",josh,,,https://www.google.com/maps/dir/?api=1&destination=110%20Boltons%20Place%2C%20Gladstone%2C%20VA%2024553,,,,,,,,,,,,,,Market; Events; Farm; Local Ingredients,false,https://www.google.com/maps/dir/?api=1&destination=110%20Boltons%20Place%2C%20Gladstone%2C%20VA%2024553
155,Virginia Chestnuts,virginia-chestnuts,Farms & Orchards,experience,Shipman,"Nestled in the picturesque landscape of Nelson County, Virginia Chestnuts is your go-to destination for high-quality, locally-grown chestnuts. As our orchard matures, visitors can look forward to a bountiful harvest that showcases the rich flavors of this unique nut. Explore our scenic farm, breathe in the fresh country air, and immerse yourself in the beauty of the surrounding mountains. After your visit, consider indulging in delicious meals at nearby eateries like Giuseppe’s Restaurant or enjoying a craft brew at Blue Mountain Brewery. Join us for a flavorful experience that celebrates the heart of Virginia agriculture!",,,https://ik.imagekit.io/OE/nelson-county/listings/virginia-chestnuts-image1_ZMRjy4HK4,"Young trees in a grassy field, mountains in the background under blue sky.",,,,,,,,,(434) 277-3600,"5990 Wheeler Cove Road, Shipman, VA 22971",josh,,,https://www.google.com/maps/dir/?api=1&destination=5990%20Wheeler%20Cove%20Road%2C%20Shipman%2C%20VA%2022971,,,,,,,,,,,,,,Farm; Seasonal Menu; Family Friendly; Local Ingredients,false,https://www.google.com/maps/dir/?api=1&destination=5990%20Wheeler%20Cove%20Road%2C%20Shipman%2C%20VA%2022971
